date,city,pm25,pm10,no2,o3,co,aqi
2023-05-18,Lagos,66.2,137.9,38.3,25.8,6.85,157
2023-05-19,Lagos,43.2,70.5,18.1,26.9,3.59,120
2023-05-20,Lagos,32.8,59.6,16.6,36.9,2.73,95
2023-05-21,Lagos,36.8,61.3,23.5,27.1,2.8,104
2023-05-22,Lagos,56.7,103.8,34.2,23.5,5.35,152
2023-05-23,Lagos,67.9,109.5,31.6,26.0,6.67,157
2023-05-24,Lagos,30.6,44.1,15.1,38.1,1.51,90
2023-05-25,Lagos,61.7,85.1,27.1,13.6,4.28,154
2023-05-26,Lagos,54.7,92.5,32.7,43.1,4.13,148
2023-05-27,Lagos,34.3,73.9,15.1,32.6,2.03,98
2023-05-28,Lagos,50.4,68.3,23.5,39.5,5.3,138
2023-05-29,Lagos,38.0,82.0,25.7,42.0,2.54,107
2023-05-30,Lagos,30.7,47.6,23.4,23.2,2.08,90
2023-05-31,Lagos,36.9,50.9,25.3,28.9,3.17,105
2023-06-01,Lagos,61.3,94.0,32.5,21.1,4.0,154
2023-06-02,Lagos,43.2,74.2,26.6,42.0,2.56,120
2023-06-03,Lagos,21.2,42.4,11.7,33.0,0.96,70
2023-06-04,Lagos,27.7,67.3,15.0,25.6,2.23,84
2023-06-05,Lagos,28.6,50.7,20.9,32.2,3.0,86
2023-06-06,Lagos,56.0,88.9,22.0,32.3,4.7,151
2023-06-07,Lagos,29.4,53.6,17.5,38.7,3.78,87
2023-06-08,Lagos,43.2,59.4,24.1,22.8,2.65,120
2023-06-09,Lagos,30.2,56.7,15.2,27.0,2.22,89
2023-06-10,Lagos,47.4,89.4,31.3,19.6,4.82,130
2023-06-11,Lagos,48.0,76.9,25.2,24.8,2.15,132
2023-06-12,Lagos,19.1,35.8,7.8,58.9,1.47,66
2023-06-13,Lagos,28.7,61.7,21.4,33.2,2.13,86
2023-06-14,Lagos,21.4,49.2,12.9,37.3,1.59,71
2023-06-15,Lagos,61.2,96.9,27.8,29.5,5.49,154
2023-06-16,Lagos,54.6,111.5,35.3,34.9,3.83,148
2023-06-17,Lagos,1.0,4.3,1.0,42.3,0.1,4
2023-06-18,Lagos,28.1,50.9,14.5,44.8,2.94,85
2023-06-19,Lagos,34.7,69.7,18.3,34.4,1.88,98
2023-06-20,Lagos,32.7,43.5,23.3,18.2,2.11,94
2023-06-21,Lagos,28.3,45.2,17.2,49.7,2.8,85
2023-06-22,Lagos,49.6,85.2,33.6,22.3,4.99,136
2023-06-23,Lagos,48.4,90.1,24.9,29.6,2.42,133
2023-06-24,Lagos,23.9,41.8,15.5,33.5,0.86,76
2023-06-25,Lagos,23.9,43.8,14.7,33.2,2.05,76
2023-06-26,Lagos,53.3,95.9,38.4,39.1,5.18,145
2023-06-27,Lagos,42.6,75.4,25.8,28.7,3.82,119
2023-06-28,Lagos,36.2,60.4,13.0,26.7,2.15,103
2023-06-29,Lagos,39.7,67.9,21.5,32.0,2.27,111
2023-06-30,Lagos,35.7,62.6,12.0,38.8,3.17,101
2023-07-01,Lagos,23.5,49.9,9.7,38.3,1.54,75
2023-07-02,Lagos,52.2,107.7,27.3,38.2,4.65,142
2023-07-03,Lagos,45.6,63.9,34.0,18.3,4.2,126
2023-07-04,Lagos,43.8,69.1,28.1,33.6,1.95,121
2023-07-05,Lagos,41.5,88.3,25.1,30.3,3.49,116
2023-07-06,Lagos,18.7,30.6,15.2,35.5,1.45,65
2023-07-07,Lagos,30.8,52.4,19.1,41.2,3.38,90
2023-07-08,Lagos,29.4,51.4,17.1,38.5,3.1,87
2023-07-09,Lagos,26.9,48.4,17.4,42.6,1.41,82
2023-07-10,Lagos,33.0,70.3,14.3,31.7,2.94,95
2023-07-11,Lagos,64.7,104.7,29.4,27.1,6.27,156
2023-07-12,Lagos,54.7,92.4,21.7,34.6,3.77,148
2023-07-13,Lagos,39.6,73.3,19.1,29.3,3.6,111
2023-07-14,Lagos,51.4,94.9,30.2,32.1,4.42,140
2023-07-15,Lagos,40.3,77.6,21.3,33.0,3.24,113
2023-07-16,Lagos,47.0,83.0,23.6,31.5,4.84,129
2023-07-17,Lagos,30.4,65.0,12.9,32.8,2.3,90
2023-07-18,Lagos,26.2,49.7,16.1,35.2,1.51,81
2023-07-19,Lagos,31.2,50.7,18.3,28.6,2.4,91
2023-07-20,Lagos,26.1,48.5,10.5,30.5,1.51,81
2023-07-21,Lagos,43.0,79.3,24.5,31.1,2.15,120
2023-07-22,Lagos,29.5,48.3,14.1,36.6,2.57,88
2023-07-23,Lagos,31.4,56.3,9.9,38.8,1.66,92
2023-07-24,Lagos,48.9,82.1,25.1,23.3,4.95,134
2023-07-25,Lagos,42.5,62.6,17.7,40.8,3.16,118
2023-07-26,Lagos,16.9,25.4,15.4,32.2,1.27,61
2023-07-27,Lagos,36.1,61.3,17.9,32.7,3.17,103
2023-07-28,Lagos,15.3,29.3,7.4,35.3,1.88,58
2023-07-29,Lagos,45.7,89.6,26.9,43.6,3.68,126
2023-07-30,Lagos,65.8,125.5,42.2,31.6,4.38,156
2023-07-31,Lagos,35.7,62.6,16.1,37.7,3.1,102
2023-08-01,Lagos,27.6,44.6,19.9,22.5,2.11,84
2023-08-02,Lagos,25.9,44.9,4.8,23.9,1.74,80
2023-08-03,Lagos,34.6,80.0,14.2,39.3,2.68,98
2023-08-04,Lagos,55.9,101.8,28.7,31.7,3.66,151
2023-08-05,Lagos,51.6,88.2,28.0,29.1,2.37,141
2023-08-06,Lagos,36.2,56.6,22.7,29.7,3.46,103
2023-08-07,Lagos,19.8,35.6,8.1,48.7,1.14,67
2023-08-08,Lagos,19.2,37.8,15.5,36.0,1.39,66
2023-08-09,Lagos,22.1,38.5,8.9,41.4,1.68,72
2023-08-10,Lagos,36.8,63.7,17.0,35.6,3.1,104
2023-08-11,Lagos,34.3,61.4,12.7,21.7,1.55,98
2023-08-12,Lagos,33.0,52.2,23.1,35.6,2.18,95
2023-08-13,Lagos,71.6,117.8,44.3,33.8,4.49,159
2023-08-14,Lagos,45.2,83.7,28.5,41.8,3.68,125
2023-08-15,Lagos,21.3,35.3,16.2,34.7,2.28,70
2023-08-16,Lagos,42.3,75.2,21.4,36.7,3.42,118
2023-08-17,Lagos,34.1,76.9,13.3,22.2,3.54,97
2023-08-18,Lagos,8.9,13.1,5.4,47.6,0.63,37
2023-08-19,Lagos,26.3,40.1,16.0,41.9,2.16,81
2023-08-20,Lagos,19.1,28.5,5.3,32.3,0.76,66
2023-08-21,Lagos,55.3,87.4,30.2,44.2,5.05,150
2023-08-22,Lagos,25.8,41.4,11.4,26.1,1.44,80
2023-08-23,Lagos,48.5,70.3,27.2,37.5,3.21,133
2023-08-24,Lagos,28.3,41.6,21.4,52.2,2.7,85
2023-08-25,Lagos,48.0,75.1,21.4,29.6,5.19,132
2023-08-26,Lagos,33.1,56.6,18.5,34.9,2.07,95
2023-08-27,Lagos,34.4,60.6,19.1,33.4,1.74,98
2023-08-28,Lagos,24.2,40.8,14.0,33.7,2.29,76
2023-08-29,Lagos,55.8,102.1,23.0,36.6,3.35,151
2023-08-30,Lagos,36.0,63.5,24.5,37.6,2.47,102
2023-08-31,Lagos,32.2,62.1,26.4,42.1,2.71,93
2023-09-01,Lagos,32.4,63.6,25.7,30.8,2.85,94
2023-09-02,Lagos,23.8,28.6,12.9,18.5,1.73,76
2023-09-03,Lagos,44.1,73.7,23.1,27.6,4.61,122
2023-09-04,Lagos,49.3,83.4,15.1,46.6,2.81,135
2023-09-05,Lagos,41.4,62.9,20.8,44.2,3.16,115
2023-09-06,Lagos,52.6,75.4,32.5,26.9,3.1,143
2023-09-07,Lagos,50.7,89.5,30.1,26.1,3.52,138
2023-09-08,Lagos,57.3,104.7,24.0,45.6,3.64,152
2023-09-09,Lagos,47.8,84.5,34.8,25.6,3.63,131
2023-09-10,Lagos,30.6,51.7,16.6,30.9,1.81,90
2023-09-11,Lagos,31.3,54.6,16.9,36.8,2.8,91
2023-09-12,Lagos,61.4,102.2,37.8,24.6,3.95,154
2023-09-13,Lagos,37.7,63.4,26.6,28.1,3.7,106
2023-09-14,Lagos,33.2,55.6,17.1,36.8,2.27,95
2023-09-15,Lagos,36.5,74.6,26.7,35.0,2.62,104
2023-09-16,Lagos,42.0,72.0,26.0,28.1,4.16,117
2023-09-17,Lagos,44.6,74.4,21.3,30.8,3.19,123
2023-09-18,Lagos,50.3,78.9,30.2,33.2,2.39,137
2023-09-19,Lagos,55.3,106.5,30.6,36.8,3.92,150
2023-09-20,Lagos,26.8,41.4,7.5,42.0,2.42,82
2023-09-21,Lagos,62.5,117.9,27.7,34.1,3.06,155
2023-09-22,Lagos,57.7,102.3,30.9,29.0,4.02,152
2023-09-23,Lagos,43.9,69.9,26.5,45.9,3.49,122
2023-09-24,Lagos,44.4,78.5,24.7,28.6,2.02,123
2023-09-25,Lagos,48.9,98.0,31.5,28.0,3.76,134
2023-09-26,Lagos,56.0,89.7,34.0,30.8,5.73,151
2023-09-27,Lagos,50.1,98.7,24.6,33.2,3.99,137
2023-09-28,Lagos,61.5,114.7,28.5,17.7,3.62,154
2023-09-29,Lagos,59.1,79.4,34.4,22.8,6.02,153
2023-09-30,Lagos,30.0,41.0,14.3,32.1,1.57,89
2023-10-01,Lagos,56.0,103.2,27.3,25.0,4.48,151
2023-10-02,Lagos,86.9,128.2,58.2,14.6,6.18,167
2023-10-03,Lagos,54.6,96.3,26.7,41.5,3.68,148
2023-10-04,Lagos,37.0,60.8,22.1,29.2,2.75,105
2023-10-05,Lagos,80.7,154.4,51.7,26.3,8.9,164
2023-10-06,Lagos,38.7,63.9,24.9,36.1,3.57,109
2023-10-07,Lagos,23.3,40.6,15.5,53.4,1.33,74
2023-10-08,Lagos,45.7,76.5,30.4,44.8,5.09,126
2023-10-09,Lagos,60.0,107.6,41.4,40.6,3.88,153
2023-10-10,Lagos,58.2,100.4,31.9,30.4,4.29,152
2023-10-11,Lagos,69.8,113.1,48.6,27.9,5.98,158
2023-10-12,Lagos,37.6,66.6,17.2,26.4,2.65,106
2023-10-13,Lagos,43.7,71.5,23.8,32.0,3.21,121
2023-10-14,Lagos,19.2,33.1,9.6,33.8,0.91,66
2023-10-15,Lagos,24.7,46.4,15.1,44.2,2.29,78
2023-10-16,Lagos,60.5,94.4,25.2,23.7,5.82,154
2023-10-17,Lagos,68.9,134.5,26.4,29.4,6.17,158
2023-10-18,Lagos,59.5,95.4,35.7,28.4,3.57,153
2023-10-19,Lagos,57.1,88.5,33.5,28.3,5.14,152
2023-10-20,Lagos,71.2,113.8,47.7,10.6,7.58,159
2023-10-21,Lagos,62.0,123.8,37.1,30.8,2.95,154
2023-10-22,Lagos,38.9,58.3,16.3,37.6,3.8,109
2023-10-23,Lagos,77.1,134.4,51.3,20.7,4.71,162
2023-10-24,Lagos,61.8,108.0,45.4,26.5,4.95,154
2023-10-25,Lagos,53.0,104.7,29.5,18.7,4.68,144
2023-10-26,Lagos,63.7,122.2,28.1,35.5,5.21,155
2023-10-27,Lagos,70.0,139.7,45.5,25.2,4.69,158
2023-10-28,Lagos,59.5,90.4,36.0,21.0,3.83,153
2023-10-29,Lagos,41.9,57.1,22.4,28.3,2.93,117
2023-10-30,Lagos,86.9,170.5,32.6,42.8,5.84,167
2023-10-31,Lagos,71.2,131.0,31.8,30.3,3.32,159
2023-11-01,Lagos,65.9,100.8,36.5,35.0,3.36,156
2023-11-02,Lagos,43.9,89.0,28.3,31.6,2.48,122
2023-11-03,Lagos,65.4,122.9,33.7,20.2,3.12,156
2023-11-04,Lagos,47.7,92.7,28.2,40.4,3.54,131
2023-11-05,Lagos,40.8,56.1,22.0,36.4,3.88,114
2023-11-06,Lagos,82.2,130.4,49.5,39.7,4.88,165
2023-11-07,Lagos,65.2,98.9,35.7,26.7,6.6,156
2023-11-08,Lagos,60.2,97.7,37.8,32.5,4.92,153
2023-11-09,Lagos,68.5,109.2,38.3,29.9,7.22,158
2023-11-10,Lagos,83.0,132.7,51.6,31.6,3.97,165
2023-11-11,Lagos,46.4,82.8,27.6,31.9,3.32,128
2023-11-12,Lagos,76.7,115.9,36.6,23.8,7.53,162
2023-11-13,Lagos,82.3,146.3,45.8,41.7,5.87,165
2023-11-14,Lagos,49.5,74.5,22.9,26.9,2.86,135
2023-11-15,Lagos,57.6,101.9,35.9,29.9,3.92,152
2023-11-16,Lagos,74.6,132.5,42.6,32.0,5.51,161
2023-11-17,Lagos,77.5,112.0,45.8,15.5,4.41,162
2023-11-18,Lagos,38.8,69.2,12.3,28.7,3.39,109
2023-11-19,Lagos,73.6,106.4,41.6,32.0,6.57,160
2023-11-20,Lagos,82.0,161.6,44.3,12.6,4.87,165
2023-11-21,Lagos,104.9,162.2,65.6,38.9,7.36,176
2023-11-22,Lagos,47.6,97.6,14.1,32.4,3.21,131
2023-11-23,Lagos,41.7,88.3,25.8,26.6,2.04,116
2023-11-24,Lagos,88.0,151.0,42.5,28.3,6.77,168
2023-11-25,Lagos,55.6,92.4,25.3,23.3,3.4,151
2023-11-26,Lagos,36.3,52.8,22.1,32.4,3.87,103
2023-11-27,Lagos,71.2,115.8,37.8,36.6,7.09,159
2023-11-28,Lagos,92.0,145.1,39.8,39.2,7.1,170
2023-11-29,Lagos,49.2,72.8,21.9,23.5,4.29,135
2023-11-30,Lagos,56.9,100.6,21.4,13.7,4.24,152
2023-12-01,Lagos,53.6,106.0,22.3,25.5,5.21,146
2023-12-02,Lagos,62.0,124.4,30.4,37.8,5.5,154
2023-12-03,Lagos,74.1,135.5,28.5,27.6,5.8,161
2023-12-04,Lagos,81.1,134.7,50.8,36.8,5.76,164
2023-12-05,Lagos,77.4,147.3,39.2,38.1,4.74,162
2023-12-06,Lagos,81.5,165.5,40.4,25.5,3.91,164
2023-12-07,Lagos,58.3,114.0,38.0,27.6,4.5,152
2023-12-08,Lagos,79.8,124.1,38.5,27.8,4.01,164
2023-12-09,Lagos,85.1,160.6,54.7,27.4,7.28,166
2023-12-10,Lagos,52.9,94.5,22.7,18.7,4.86,144
2023-12-11,Lagos,72.9,120.0,31.5,21.1,4.08,160
2023-12-12,Lagos,97.0,162.9,58.1,25.4,7.67,172
2023-12-13,Lagos,112.6,216.8,56.2,18.9,10.28,180
2023-12-14,Lagos,92.9,178.9,42.5,26.8,8.07,170
2023-12-15,Lagos,54.1,81.2,26.9,35.8,3.75,147
2023-12-16,Lagos,75.3,114.5,52.3,20.1,6.52,161
2023-12-17,Lagos,61.9,98.6,33.6,35.8,4.04,154
2023-12-18,Lagos,85.9,129.2,47.1,22.7,5.82,167
2023-12-19,Lagos,95.9,163.3,61.3,25.0,4.98,172
2023-12-20,Lagos,78.1,141.9,49.0,12.5,7.23,163
2023-12-21,Lagos,84.3,135.3,39.1,21.2,5.62,166
2023-12-22,Lagos,43.3,71.5,18.9,29.2,3.0,120
2023-12-23,Lagos,60.1,102.1,25.1,43.3,4.64,153
2023-12-24,Lagos,47.9,81.5,29.3,25.3,2.43,131
2023-12-25,Lagos,70.2,117.5,41.0,28.8,2.35,159
2023-12-26,Lagos,76.1,118.9,48.3,32.1,7.74,162
2023-12-27,Lagos,63.9,102.8,42.7,46.5,5.56,155
2023-12-28,Lagos,91.6,168.0,50.7,23.8,5.62,170
2023-12-29,Lagos,99.0,190.4,40.7,30.1,7.64,173
2023-12-30,Lagos,76.6,131.6,36.4,24.5,6.53,162
2023-12-31,Lagos,75.1,136.4,49.8,30.3,5.78,161
2023-01-01,Sao Paulo,25.0,47.2,20.1,31.0,2.07,78
2023-01-02,Sao Paulo,29.6,45.1,14.5,43.6,2.66,88
2023-01-03,Sao Paulo,30.3,53.7,11.0,33.2,2.61,89
2023-01-04,Sao Paulo,36.5,65.7,18.9,33.9,2.76,103
2023-01-05,Sao Paulo,32.8,61.3,20.9,30.3,2.32,95
2023-01-06,Sao Paulo,37.6,67.0,27.1,31.5,3.69,106
2023-01-07,Sao Paulo,26.6,47.6,15.0,31.0,3.23,81
2023-01-08,Sao Paulo,36.9,58.2,16.3,28.9,2.61,104
2023-01-09,Sao Paulo,46.4,71.2,25.0,30.4,2.01,128
2023-01-10,Sao Paulo,38.3,65.2,23.6,38.8,3.78,108
2023-01-11,Sao Paulo,49.8,84.6,26.3,25.4,3.51,136
2023-01-12,Sao Paulo,30.7,51.7,17.9,41.0,2.03,90
2023-01-13,Sao Paulo,39.1,78.8,25.0,38.3,3.38,110
2023-01-14,Sao Paulo,21.9,32.5,12.9,39.4,0.77,72
2023-01-15,Sao Paulo,29.0,44.5,11.0,30.1,3.64,87
2023-01-16,Sao Paulo,25.5,37.4,10.4,17.1,1.08,79
2023-01-17,Sao Paulo,51.4,95.1,38.5,30.2,2.0,140
2023-01-18,Sao Paulo,39.2,56.7,23.3,48.0,1.03,110
2023-01-19,Sao Paulo,40.4,75.1,19.4,30.8,2.2,113
2023-01-20,Sao Paulo,46.9,74.3,19.9,35.7,4.21,129
2023-01-21,Sao Paulo,24.5,48.3,11.1,44.5,1.89,77
2023-01-22,Sao Paulo,37.2,46.2,23.0,34.3,3.05,105
2023-01-23,Sao Paulo,32.3,54.0,23.7,26.9,2.6,94
2023-01-24,Sao Paulo,44.8,97.2,27.4,30.4,3.79,124
2023-01-25,Sao Paulo,47.0,84.5,22.9,37.3,4.46,129
2023-01-26,Sao Paulo,29.6,65.9,18.5,37.9,2.22,88
2023-01-27,Sao Paulo,33.4,57.3,16.2,44.4,2.29,96
2023-01-28,Sao Paulo,31.1,55.1,18.7,31.4,1.75,91
2023-01-29,Sao Paulo,31.1,47.2,19.2,36.0,2.88,91
2023-01-30,Sao Paulo,39.8,61.1,23.1,39.6,2.12,112
2023-01-31,Sao Paulo,44.1,92.0,30.3,46.2,3.43,122
2023-02-01,Sao Paulo,40.0,75.0,24.9,32.1,3.6,112
2023-02-02,Sao Paulo,30.8,56.1,16.3,29.4,2.3,90
2023-02-03,Sao Paulo,34.9,59.7,20.7,33.4,1.95,99
2023-02-04,Sao Paulo,27.7,63.3,23.0,22.5,1.97,84
2023-02-05,Sao Paulo,31.9,56.0,19.8,37.7,1.87,93
2023-02-06,Sao Paulo,28.1,47.3,18.0,33.2,2.88,85
2023-02-07,Sao Paulo,25.3,44.2,9.2,39.2,0.84,79
2023-02-08,Sao Paulo,33.0,45.5,11.6,47.5,2.06,95
2023-02-09,Sao Paulo,41.0,85.4,21.3,34.0,3.28,114
2023-02-10,Sao Paulo,41.2,83.3,18.7,38.8,2.93,115
2023-02-11,Sao Paulo,20.3,41.7,8.7,34.1,1.2,68
2023-02-12,Sao Paulo,32.8,62.5,14.7,24.4,3.16,95
2023-02-13,Sao Paulo,37.4,65.7,22.5,38.3,4.55,106
2023-02-14,Sao Paulo,42.2,79.6,23.1,25.0,4.03,117
2023-02-15,Sao Paulo,22.7,38.6,13.8,22.4,1.67,73
2023-02-16,Sao Paulo,32.4,63.7,9.8,46.9,3.35,94
2023-02-17,Sao Paulo,27.5,47.8,17.4,23.7,1.04,83
2023-02-18,Sao Paulo,19.9,38.5,10.3,51.5,1.51,67
2023-02-19,Sao Paulo,42.8,85.6,26.2,27.7,2.26,119
2023-02-20,Sao Paulo,43.4,75.7,21.6,37.6,4.59,121
2023-02-21,Sao Paulo,38.6,56.4,21.7,18.7,3.47,109
2023-02-22,Sao Paulo,32.3,55.8,16.2,39.5,2.94,93
2023-02-23,Sao Paulo,42.0,74.6,17.2,39.8,2.65,117
2023-02-24,Sao Paulo,20.5,44.3,16.9,25.3,1.45,69
2023-02-25,Sao Paulo,21.8,43.8,11.7,27.0,3.31,71
2023-02-26,Sao Paulo,32.9,65.5,22.8,34.1,3.02,95
2023-02-27,Sao Paulo,43.1,66.8,21.3,33.3,3.41,120
2023-02-28,Sao Paulo,57.0,107.8,23.9,26.7,3.47,152
2023-03-01,Sao Paulo,21.0,34.1,14.1,49.1,0.95,70
2023-03-02,Sao Paulo,45.4,86.2,31.3,32.4,2.55,125
2023-03-03,Sao Paulo,28.4,60.8,17.3,35.7,1.05,85
2023-03-04,Sao Paulo,23.2,31.6,10.5,25.6,2.55,74
2023-03-05,Sao Paulo,28.0,56.4,18.7,32.2,2.71,84
2023-03-06,Sao Paulo,28.7,58.0,13.7,41.9,2.6,86
2023-03-07,Sao Paulo,32.8,62.8,11.0,34.3,2.04,94
2023-03-08,Sao Paulo,31.7,49.0,13.4,24.3,3.35,92
2023-03-09,Sao Paulo,31.3,64.2,27.3,33.6,2.62,91
2023-03-10,Sao Paulo,27.4,40.6,11.1,32.3,1.83,83
2023-03-11,Sao Paulo,30.1,56.3,8.4,32.9,2.78,89
2023-03-12,Sao Paulo,23.9,32.5,11.8,27.8,1.16,76
2023-03-13,Sao Paulo,31.2,58.1,14.4,37.5,2.75,91
2023-03-14,Sao Paulo,36.2,71.6,21.6,41.9,1.53,103
2023-03-15,Sao Paulo,38.7,62.7,26.0,23.7,3.23,109
2023-03-16,Sao Paulo,34.7,57.2,19.1,30.7,1.92,99
2023-03-17,Sao Paulo,44.4,67.8,27.1,47.5,2.99,123
2023-03-18,Sao Paulo,14.4,28.7,10.7,49.2,2.41,56
2023-03-19,Sao Paulo,28.6,50.9,15.7,36.2,1.27,86
2023-03-20,Sao Paulo,30.4,59.7,12.3,45.5,1.45,89
2023-03-21,Sao Paulo,30.1,52.1,15.1,60.3,2.83,89
2023-03-22,Sao Paulo,35.7,60.0,17.6,33.4,2.74,101
2023-03-23,Sao Paulo,37.9,60.7,21.0,36.8,3.67,107
2023-03-24,Sao Paulo,35.7,57.9,22.2,29.1,1.79,101
2023-03-25,Sao Paulo,24.5,40.9,7.9,32.7,1.89,77
2023-03-26,Sao Paulo,27.1,46.5,9.1,48.1,1.4,83
2023-03-27,Sao Paulo,25.3,45.6,11.2,32.1,1.87,79
2023-03-28,Sao Paulo,28.3,59.9,16.0,33.0,1.97,85
2023-03-29,Sao Paulo,20.3,34.7,14.6,36.8,0.63,68
2023-03-30,Sao Paulo,17.0,26.4,10.2,37.6,1.67,61
2023-03-31,Sao Paulo,29.7,39.8,21.4,26.0,1.77,88
2023-04-01,Sao Paulo,18.5,27.4,16.7,42.1,0.8,65
2023-04-02,Sao Paulo,31.5,52.1,16.3,35.0,1.12,92
2023-04-03,Sao Paulo,27.0,50.9,15.2,34.9,2.09,82
2023-04-04,Sao Paulo,32.5,61.2,16.6,26.0,2.01,94
2023-04-05,Sao Paulo,24.5,42.3,11.0,46.0,2.61,77
2023-04-06,Sao Paulo,19.2,30.8,14.4,34.3,1.12,66
2023-04-07,Sao Paulo,33.3,65.0,25.2,36.0,2.55,96
2023-04-08,Sao Paulo,29.4,59.5,14.3,46.0,1.92,87
2023-04-09,Sao Paulo,19.5,36.9,17.0,13.8,1.75,67
2023-04-10,Sao Paulo,18.1,29.7,9.5,44.1,1.87,64
2023-04-11,Sao Paulo,23.1,34.8,18.3,38.0,2.67,74
2023-04-12,Sao Paulo,32.1,54.9,23.5,23.4,2.6,93
2023-04-13,Sao Paulo,39.3,63.6,29.1,43.2,2.07,110
2023-04-14,Sao Paulo,36.3,64.7,12.7,50.7,2.88,103
2023-04-15,Sao Paulo,29.7,46.1,20.6,30.1,2.12,88
2023-04-16,Sao Paulo,29.6,41.8,19.8,31.8,2.1,88
2023-04-17,Sao Paulo,25.9,51.9,13.5,44.8,1.17,80
2023-04-18,Sao Paulo,23.6,42.7,13.0,36.7,1.71,75
2023-04-19,Sao Paulo,26.7,51.6,12.7,35.0,2.23,82
2023-04-20,Sao Paulo,11.1,14.7,3.3,36.2,0.33,46
2023-04-21,Sao Paulo,31.5,74.9,22.8,27.9,2.83,92
2023-04-22,Sao Paulo,17.7,30.3,11.7,25.6,0.23,63
2023-04-23,Sao Paulo,14.0,21.6,12.4,35.3,1.81,55
2023-04-24,Sao Paulo,31.5,52.5,13.3,41.0,2.05,92
2023-04-25,Sao Paulo,28.4,45.2,16.4,12.0,2.16,85
2023-04-26,Sao Paulo,32.5,54.7,21.5,23.5,3.93,94
2023-04-27,Sao Paulo,27.2,50.3,12.0,30.4,1.68,83
2023-04-28,Sao Paulo,30.0,53.2,13.9,21.4,2.99,89
2023-04-29,Sao Paulo,18.3,23.6,4.6,54.1,0.28,64
2023-04-30,Sao Paulo,21.1,26.2,8.1,37.0,1.24,70
2023-05-01,Sao Paulo,33.7,60.8,17.8,45.4,1.89,97
2023-05-02,Sao Paulo,11.7,19.4,2.4,28.3,0.59,49
2023-05-03,Sao Paulo,28.7,51.5,15.0,48.1,3.1,86
2023-05-04,Sao Paulo,30.5,54.4,16.5,42.0,3.66,90
2023-05-05,Sao Paulo,28.2,35.7,14.6,49.7,0.93,85
2023-05-06,Sao Paulo,15.3,33.3,7.6,35.4,1.51,58
2023-05-07,Sao Paulo,13.9,27.6,10.3,36.4,1.12,55
2023-05-08,Sao Paulo,27.3,41.2,11.4,27.4,1.47,83
2023-05-09,Sao Paulo,29.8,54.5,17.4,22.3,1.81,88
2023-05-10,Sao Paulo,34.9,51.4,25.4,48.5,3.37,99
2023-05-11,Sao Paulo,23.0,44.5,10.8,42.4,0.78,74
2023-05-12,Sao Paulo,20.8,26.8,10.9,33.6,2.35,69
2023-05-13,Sao Paulo,5.6,8.5,2.6,34.3,0.72,23
2023-05-14,Sao Paulo,3.0,1.4,5.1,44.3,0.44,12
2023-05-15,Sao Paulo,9.4,23.9,9.9,34.2,0.21,39
2023-05-16,Sao Paulo,7.7,13.8,3.7,52.2,1.57,32
2023-05-17,Sao Paulo,30.0,53.3,14.3,48.0,3.05,89
2023-05-18,Sao Paulo,30.4,59.3,16.3,46.9,2.23,90
2023-05-19,Sao Paulo,12.2,25.4,5.1,39.2,0.36,51
2023-05-20,Sao Paulo,9.6,9.8,4.1,47.4,0.84,40
2023-05-21,Sao Paulo,31.1,50.1,21.1,31.1,1.54,91
2023-05-22,Sao Paulo,22.2,48.3,8.2,48.0,1.51,72
2023-05-23,Sao Paulo,30.3,53.5,15.7,43.7,3.01,89
2023-05-24,Sao Paulo,27.4,48.2,10.5,44.7,2.43,83
2023-05-25,Sao Paulo,33.6,51.7,19.1,22.8,1.53,96
2023-05-26,Sao Paulo,18.1,33.9,7.0,41.7,0.27,64
2023-05-27,Sao Paulo,15.7,27.6,7.3,31.9,0.15,58
2023-05-28,Sao Paulo,10.4,14.3,6.0,40.6,0.19,43
2023-05-29,Sao Paulo,24.6,36.3,12.1,56.9,2.56,77
2023-05-30,Sao Paulo,24.7,34.0,11.1,44.9,2.42,78
2023-05-31,Sao Paulo,18.2,29.0,10.4,44.0,1.99,64
2023-06-01,Sao Paulo,27.0,53.2,13.5,36.1,1.9,82
2023-06-02,Sao Paulo,14.1,21.5,6.4,45.1,0.42,55
2023-06-03,Sao Paulo,7.2,10.5,9.4,41.7,0.34,30
2023-06-04,Sao Paulo,30.6,49.9,15.3,25.8,0.94,90
2023-06-05,Sao Paulo,30.3,48.8,11.1,38.3,2.05,89
2023-06-06,Sao Paulo,11.8,28.7,3.6,30.3,1.16,49
2023-06-07,Sao Paulo,13.4,25.5,1.0,41.0,0.74,54
2023-06-08,Sao Paulo,10.5,13.0,6.0,27.1,0.1,44
2023-06-09,Sao Paulo,25.2,27.6,15.2,32.1,1.56,79
2023-06-10,Sao Paulo,14.5,32.5,13.7,51.5,1.24,56
2023-06-11,Sao Paulo,11.0,16.7,4.3,44.1,0.91,46
2023-06-12,Sao Paulo,17.0,23.9,8.7,37.1,0.91,61
2023-06-13,Sao Paulo,38.4,74.0,23.4,40.7,2.12,108
2023-06-14,Sao Paulo,17.7,25.7,13.0,39.0,1.83,63
2023-06-15,Sao Paulo,13.2,28.9,9.0,55.5,0.59,53
2023-06-16,Sao Paulo,20.8,27.8,12.7,31.2,0.15,69
2023-06-17,Sao Paulo,10.3,20.4,6.7,51.9,0.1,43
