time,latitude,longitude,depth_km,magnitude,region,tsunami_risk,energy_joules
2023-02-09 02:33:42,43.8989,136.9974,189.3,4.85,Japan-Kuril Subduction Zone,0,1188502227437.0166
2023-02-09 06:46:11,7.7948,121.3987,2.0,4.59,Indonesia-Philippines Arc,0,484172367584.0979
2023-02-09 07:29:09,40.6352,-118.6029,14.2,4.01,California-Cascadia Fault System,0,65313055264.74716
2023-02-09 22:45:30,-3.0328,-21.6928,6.4,4.6,Mid-Atlantic Ridge,0,501187233627.2715
2023-02-10 17:30:34,44.2712,135.5501,27.3,4.44,Japan-Kuril Subduction Zone,0,288403150312.66113
2023-02-11 03:55:03,65.6397,-151.7256,8.2,4.02,Aleutian-Alaska Arc,0,67608297539.197914
2023-02-12 11:39:30,-41.1876,-20.96,3.7,4.29,Mid-Atlantic Ridge,0,171790838715.75858
2023-02-12 21:30:58,10.286,118.3674,218.1,4.04,Indonesia-Philippines Arc,0,72443596007.49892
2023-02-14 16:18:23,40.4447,19.9634,2.0,4.1,Mediterranean-Aegean Zone,0,89125093813.3744
2023-02-14 16:28:39,45.1485,-128.0721,6.7,4.83,California-Cascadia Fault System,0,1109174815262.401
2023-02-15 01:48:38,15.9158,-88.9336,2.0,4.18,Mexico-Central America Trench,0,117489755493.95303
2023-02-15 15:50:31,41.1931,148.9979,74.2,4.85,Japan-Kuril Subduction Zone,0,1188502227437.0166
2023-02-16 03:35:50,39.438,19.5484,10.7,4.02,Mediterranean-Aegean Zone,0,67608297539.197914
2023-02-16 11:06:03,36.6467,140.582,2.0,4.54,Japan-Kuril Subduction Zone,0,407380277804.1122
2023-02-16 17:07:37,24.4581,67.0361,16.7,4.16,Himalaya-Alpide Belt,0,109647819614.31828
2023-02-16 21:58:57,37.0069,139.0995,2.0,4.22,Japan-Kuril Subduction Zone,0,134896288259.16505
2023-02-18 15:53:07,62.572,-149.9865,64.5,4.07,Aleutian-Alaska Arc,0,80352612218.56194
2023-02-19 23:29:54,20.9135,68.2459,5.1,4.04,Himalaya-Alpide Belt,0,72443596007.49892
2023-02-20 00:27:28,41.0872,145.7821,42.5,4.01,Japan-Kuril Subduction Zone,0,65313055264.74716
2023-02-20 21:16:25,37.0785,-53.1473,2.0,4.44,Mid-Atlantic Ridge,0,288403150312.66113
2023-02-21 01:45:55,47.3997,63.127,12.6,4.1,Himalaya-Alpide Belt,0,89125093813.3744
2023-02-21 04:58:55,-21.3041,111.5445,54.8,4.83,Indonesia-Philippines Arc,0,1109174815262.401
2023-02-21 08:19:34,30.7946,90.456,47.5,4.31,Himalaya-Alpide Belt,0,184077200146.8958
2023-02-21 14:45:51,37.2324,89.0261,54.0,5.39,Himalaya-Alpide Belt,0,7673614893618.154
2023-02-21 22:20:21,29.0815,86.4364,46.9,4.0,Himalaya-Alpide Belt,0,63095734448.019424
2023-02-22 08:00:00,-18.3155,-59.2032,127.1,4.4,Andes Subduction Zone (Chile/Peru),0,251188643150.95822
2023-02-23 16:19:19,-8.359,137.5253,11.3,4.02,Indonesia-Philippines Arc,0,67608297539.197914
2023-02-23 22:42:24,8.56,12.2334,3.3,4.56,Mid-Atlantic Ridge,0,436515832240.16656
2023-02-24 10:27:37,37.8075,137.7118,2.0,4.42,Japan-Kuril Subduction Zone,0,269153480392.6914
2023-02-25 07:31:26,6.0465,63.1542,50.0,4.72,Himalaya-Alpide Belt,0,758577575029.182
2023-02-25 14:38:54,40.1215,-123.1796,8.6,4.61,California-Cascadia Fault System,0,518800038928.96094
2023-02-25 18:51:50,42.4192,91.6496,38.2,4.16,Himalaya-Alpide Belt,0,109647819614.31828
2023-02-25 20:17:25,31.1877,144.0205,115.7,4.73,Japan-Kuril Subduction Zone,0,785235634610.071
2023-02-26 05:41:25,10.8174,-98.3454,54.8,4.12,Mexico-Central America Trench,0,95499258602.14369
2023-02-27 07:49:36,0.5318,118.1635,146.5,4.49,Indonesia-Philippines Arc,0,342767786546.45044
2023-02-27 23:41:13,39.0149,140.8459,87.3,5.32,Japan-Kuril Subduction Zone,0,6025595860743.593
2023-02-28 21:57:12,39.2406,146.3155,106.9,4.31,Japan-Kuril Subduction Zone,0,184077200146.8958
2023-03-01 19:42:17,-6.9933,-58.2345,2.0,4.55,Andes Subduction Zone (Chile/Peru),0,421696503428.5823
2023-03-02 05:05:52,-0.0177,119.073,2.0,4.13,Indonesia-Philippines Arc,0,98855309465.6941
2023-03-02 14:58:44,-16.823,179.9113,69.6,4.59,New Zealand-Tonga Arc,0,484172367584.0979
2023-03-02 22:12:21,50.76,-154.1051,68.8,4.28,Aleutian-Alaska Arc,0,165958690743.7556
2023-03-03 20:33:42,53.5922,-150.593,65.1,5.53,Aleutian-Alaska Arc,0,12445146117713.818
2023-03-04 01:25:50,37.5477,139.9144,101.7,4.17,Japan-Kuril Subduction Zone,0,113501081567.23143
2023-03-04 22:28:00,19.475,124.1697,20.2,4.21,Indonesia-Philippines Arc,0,130316677845.22948
2023-03-05 08:45:54,8.8108,96.2369,2.0,4.54,Himalaya-Alpide Belt,0,407380277804.1122
2023-03-06 10:51:09,41.6153,17.5937,18.1,4.31,Mediterranean-Aegean Zone,0,184077200146.8958
2023-03-07 00:41:26,-24.8409,167.0107,36.5,4.08,New Zealand-Tonga Arc,0,83176377110.26709
2023-03-07 01:00:23,42.5324,136.0087,108.7,4.15,Japan-Kuril Subduction Zone,0,105925372517.72897
2023-03-07 12:56:43,28.6069,75.2632,2.0,4.34,Himalaya-Alpide Belt,0,204173794466.95233
2023-03-07 15:21:26,49.5281,-162.7561,54.5,4.26,Aleutian-Alaska Arc,0,154881661891.24796
2023-03-08 17:04:08,29.8218,71.7848,59.2,5.2,Himalaya-Alpide Belt,0,3981071705534.9854
2023-03-09 05:03:42,53.8572,-154.1016,22.8,4.66,Aleutian-Alaska Arc,0,616595001861.481
2023-03-10 15:30:34,-9.1351,122.1435,75.1,4.35,Indonesia-Philippines Arc,0,211348903983.66434
2023-03-10 15:50:09,27.1416,82.1877,3.6,5.28,Himalaya-Alpide Belt,0,5248074602497.712
2023-03-11 03:16:58,-6.4593,128.1401,134.6,4.65,Indonesia-Philippines Arc,0,595662143529.011
2023-03-11 04:06:27,-16.4204,-87.1413,2.0,4.49,Andes Subduction Zone (Chile/Peru),0,342767786546.45044
2023-03-11 06:40:42,-17.6026,-63.3807,11.1,4.17,Mid-Atlantic Ridge,0,113501081567.23143
2023-03-12 00:20:46,-1.1348,-43.3056,2.0,4.09,Mid-Atlantic Ridge,0,86099375218.45981
2023-03-12 01:53:46,37.2026,138.0642,18.1,4.85,Japan-Kuril Subduction Zone,0,1188502227437.0166
2023-03-13 09:24:01,62.7205,-155.211,10.4,4.19,Aleutian-Alaska Arc,0,121618600064.63704
2023-03-13 10:37:09,-34.464,153.2678,129.8,4.05,New Zealand-Tonga Arc,0,74989420933.24559
2023-03-13 18:30:24,-16.2046,-70.328,45.0,4.22,Andes Subduction Zone (Chile/Peru),0,134896288259.16505
2023-03-14 02:33:55,12.5227,-111.9955,100.6,4.74,Mexico-Central America Trench,0,812830516164.0995
2023-03-16 03:18:10,34.9152,149.081,20.7,4.14,Japan-Kuril Subduction Zone,0,102329299228.07495
2023-03-16 23:20:35,-1.4986,-64.1792,77.3,5.4,Andes Subduction Zone (Chile/Peru),0,7943282347242.8545
2023-03-17 12:14:09,23.8596,75.2689,2.0,4.39,Himalaya-Alpide Belt,0,242661009508.24045
2023-03-18 07:46:21,17.7635,-109.634,83.0,5.09,Mexico-Central America Trench,0,2722701308077.9043
2023-03-18 23:49:10,48.112,-162.6533,26.3,4.2,Aleutian-Alaska Arc,0,125892541179.41713
2023-03-19 02:02:45,8.5393,13.2441,2.0,4.54,Mid-Atlantic Ridge,0,407380277804.1122
2023-03-19 22:50:08,-5.0213,16.8285,8.5,4.1,Mid-Atlantic Ridge,0,89125093813.3744
2023-03-20 14:32:52,-15.9382,-63.4163,87.9,4.94,Andes Subduction Zone (Chile/Peru),0,1621810097358.933
2023-03-20 18:41:21,38.4765,142.8415,2.0,4.29,Japan-Kuril Subduction Zone,0,171790838715.75858
2023-03-20 23:09:42,40.8606,-115.471,2.0,4.08,California-Cascadia Fault System,0,83176377110.26709
2023-03-21 16:34:28,-19.9468,-63.5374,37.6,4.19,Andes Subduction Zone (Chile/Peru),0,121618600064.63704
2023-03-21 17:40:59,-21.5857,-35.1614,132.7,4.33,Andes Subduction Zone (Chile/Peru),0,197242273611.48535
2023-03-23 12:41:28,37.8846,139.7281,49.3,4.83,Japan-Kuril Subduction Zone,0,1109174815262.401
2023-03-23 15:04:21,39.5346,140.3131,70.1,4.24,Japan-Kuril Subduction Zone,0,144543977074.5928
2023-03-24 03:48:51,-9.7962,41.7731,2.0,4.42,East African Rift,0,269153480392.6914
2023-03-24 07:09:31,35.324,88.69,17.9,5.41,Himalaya-Alpide Belt,0,8222426499470.695
2023-03-26 04:54:10,8.261,108.8661,104.7,4.25,Indonesia-Philippines Arc,0,149623565609.44357
2023-03-26 05:59:18,-0.2339,5.1351,15.8,4.42,Mid-Atlantic Ridge,0,269153480392.6914
2023-03-26 09:26:52,22.2653,68.6628,2.0,4.93,Himalaya-Alpide Belt,0,1566751070108.1501
2023-03-27 12:25:29,45.7429,-51.0832,14.3,4.81,Mid-Atlantic Ridge,0,1035142166679.3452
2023-03-29 07:10:51,13.6982,-101.4111,89.4,4.12,Mexico-Central America Trench,0,95499258602.14369
2023-03-29 11:02:37,54.162,-145.0156,2.0,4.63,Aleutian-Alaska Arc,0,555904257270.4049
2023-03-29 12:32:07,35.9558,137.1382,2.0,4.79,Japan-Kuril Subduction Zone,0,966050878989.8121
2023-04-02 11:39:58,-9.961,-79.0441,82.2,4.21,Andes Subduction Zone (Chile/Peru),0,130316677845.22948
2023-04-02 23:31:20,34.0192,146.5,128.9,4.45,Japan-Kuril Subduction Zone,0,298538261891.79694
2023-04-03 00:48:14,59.2085,-169.3001,2.0,4.78,Aleutian-Alaska Arc,0,933254300796.9886
2023-04-03 07:20:37,-22.5437,-56.8312,2.0,4.58,Andes Subduction Zone (Chile/Peru),0,467735141287.1981
2023-04-03 08:02:07,17.4442,-97.5433,27.7,4.02,Mexico-Central America Trench,0,67608297539.197914
2023-04-03 13:42:47,47.9782,89.0463,2.0,4.59,Himalaya-Alpide Belt,0,484172367584.0979
2023-04-06 10:31:20,-17.2573,-66.1172,112.1,4.33,Andes Subduction Zone (Chile/Peru),0,197242273611.48535
2023-04-06 11:12:33,-0.2244,120.1308,114.3,4.19,Indonesia-Philippines Arc,0,121618600064.63704
2023-04-07 00:21:04,39.5725,147.7959,84.4,4.55,Japan-Kuril Subduction Zone,0,421696503428.5823
2023-04-07 17:28:20,10.7536,108.3882,149.7,5.23,Indonesia-Philippines Arc,0,4415704473533.121
2023-04-08 08:09:41,39.4565,144.481,100.1,5.15,Japan-Kuril Subduction Zone,0,3349654391578.2793
2023-04-08 12:46:17,-8.6878,108.0674,89.8,4.18,Indonesia-Philippines Arc,0,117489755493.95303
2023-04-09 15:15:56,37.449,85.2972,19.5,4.14,Himalaya-Alpide Belt,0,102329299228.07495
2023-04-10 12:40:12,-34.6972,42.1576,2.0,4.16,Mid-Atlantic Ridge,0,109647819614.31828
2023-04-10 14:06:06,32.871,146.5412,77.1,4.0,Japan-Kuril Subduction Zone,0,63095734448.019424
2023-04-10 21:23:13,37.6818,157.3591,39.7,4.24,Japan-Kuril Subduction Zone,0,144543977074.5928
2023-04-11 11:22:54,37.9302,-119.0126,19.9,4.01,California-Cascadia Fault System,0,65313055264.74716
2023-04-11 13:04:49,-12.8956,-78.9641,92.5,4.12,Andes Subduction Zone (Chile/Peru),0,95499258602.14369
2023-04-11 19:33:21,38.0024,141.0444,2.0,4.15,Japan-Kuril Subduction Zone,0,105925372517.72897
2023-04-11 20:25:41,-8.842,28.9996,23.8,5.55,East African Rift,0,13335214321633.24
2023-04-13 15:45:33,40.2403,141.1837,9.6,4.3,Japan-Kuril Subduction Zone,0,177827941003.89227
2023-04-13 16:00:48,-14.1505,-80.5804,2.0,4.07,Andes Subduction Zone (Chile/Peru),0,80352612218.56194
2023-04-14 06:15:24,28.9209,83.9765,2.0,5.21,Himalaya-Alpide Belt,0,4120975190973.287
2023-04-14 08:04:41,-7.6678,-61.8637,2.0,4.0,Andes Subduction Zone (Chile/Peru),0,63095734448.019424
2023-04-14 12:00:00,62.8648,-153.2983,2.0,4.23,Aleutian-Alaska Arc,0,139636836105.59363
2023-04-14 13:57:56,-12.81,113.7295,287.4,4.36,Indonesia-Philippines Arc,0,218776162394.95517
2023-04-14 17:36:22,37.3276,-122.0617,5.8,4.1,California-Cascadia Fault System,0,89125093813.3744
2023-04-14 20:06:20,42.9197,20.0727,14.1,4.48,Mediterranean-Aegean Zone,0,331131121482.59076
2023-04-14 22:52:42,19.0549,-86.9758,10.7,4.3,Mid-Atlantic Ridge,0,177827941003.89227
2023-04-15 08:17:33,1.5532,45.3831,16.6,4.37,East African Rift,0,226464430759.30618
2023-04-15 08:30:37,41.102,-118.7654,16.9,4.62,California-Cascadia Fault System,0,537031796370.25323
2023-04-15 18:20:11,-0.2577,131.7076,52.3,4.01,Indonesia-Philippines Arc,0,65313055264.74716
2023-04-15 22:20:00,-9.7894,-68.9849,2.0,5.39,Andes Subduction Zone (Chile/Peru),0,7673614893618.154
2023-04-16 06:08:33,34.0631,-116.6477,11.5,4.2,California-Cascadia Fault System,0,125892541179.41713
2023-04-16 08:02:18,20.7774,-107.596,5.6,4.19,Mexico-Central America Trench,0,121618600064.63704
2023-04-16 12:47:22,41.5913,-109.6462,9.6,4.45,California-Cascadia Fault System,0,298538261891.79694
2023-04-17 03:10:54,37.5004,74.5271,6.8,4.44,Himalaya-Alpide Belt,0,288403150312.66113
2023-04-17 06:36:14,43.2318,25.0514,26.2,4.29,Mediterranean-Aegean Zone,0,171790838715.75858
2023-04-17 17:45:18,18.0122,-88.8215,22.4,4.45,Mexico-Central America Trench,0,298538261891.79694
2023-04-17 19:44:37,32.5465,114.4711,31.5,4.81,Himalaya-Alpide Belt,0,1035142166679.3452
2023-04-18 18:11:38,38.7098,134.6197,168.6,4.6,Japan-Kuril Subduction Zone,0,501187233627.2715
2023-04-19 15:53:20,-28.2073,-68.1443,117.1,4.24,Andes Subduction Zone (Chile/Peru),0,144543977074.5928
2023-04-20 02:00:14,-12.1657,112.2732,245.4,4.05,Indonesia-Philippines Arc,0,74989420933.24559
2023-04-21 01:35:18,-5.9972,121.6921,85.5,4.06,Indonesia-Philippines Arc,0,77624711662.86928
2023-04-21 01:55:09,-7.8118,97.4148,12.6,4.38,Indonesia-Philippines Arc,0,234422881531.99274
2023-04-21 13:52:43,6.2856,132.9669,34.4,4.45,Indonesia-Philippines Arc,0,298538261891.79694
2023-04-22 04:48:43,-16.4508,-92.1409,69.6,4.41,Andes Subduction Zone (Chile/Peru),0,260015956316.52667
2023-04-22 06:52:23,11.0028,-10.5511,12.0,4.14,Mid-Atlantic Ridge,0,102329299228.07495
2023-04-23 09:02:51,44.8972,73.5617,31.9,4.02,Himalaya-Alpide Belt,0,67608297539.197914
2023-04-24 06:44:59,42.2973,140.6387,175.8,4.54,Japan-Kuril Subduction Zone,0,407380277804.1122
2023-04-27 11:48:45,-8.8333,176.8792,2.0,4.61,New Zealand-Tonga Arc,0,518800038928.96094
2023-04-29 00:00:00,34.4897,-117.0817,11.1,4.48,California-Cascadia Fault System,0,331131121482.59076
2023-04-29 08:42:24,42.6009,134.2866,2.0,4.61,Japan-Kuril Subduction Zone,0,518800038928.96094
2023-04-30 11:06:49,38.845,-126.4833,20.1,4.86,California-Cascadia Fault System,0,1230268770812.381
2023-05-01 12:28:11,-7.5723,124.5949,94.0,5.18,Indonesia-Philippines Arc,0,3715352290971.728
2023-05-01 21:48:43,35.8076,145.1069,135.2,4.16,Japan-Kuril Subduction Zone,0,109647819614.31828
2023-05-02 06:57:07,-6.7804,41.9083,13.1,4.2,East African Rift,0,125892541179.41713
2023-05-02 07:30:37,57.2823,-150.966,139.6,4.28,Aleutian-Alaska Arc,0,165958690743.7556
2023-05-02 22:01:17,19.8112,-96.482,11.7,4.37,Mexico-Central America Trench,0,226464430759.30618
2023-05-03 02:35:27,11.2113,-109.7818,29.5,4.49,Mexico-Central America Trench,0,342767786546.45044
2023-05-04 06:28:27,14.2288,-97.257,64.5,4.25,Mexico-Central America Trench,0,149623565609.44357
2023-05-04 18:25:42,24.0616,-94.0401,24.3,4.23,Mexico-Central America Trench,0,139636836105.59363
2023-05-06 15:27:29,34.6943,16.5338,8.4,5.46,Mediterranean-Aegean Zone,0,9772372209558.072
2023-05-07 11:59:09,54.6422,-146.6602,35.0,4.62,Aleutian-Alaska Arc,0,537031796370.25323
2023-05-09 10:50:56,-15.4792,-69.9747,2.0,4.27,Andes Subduction Zone (Chile/Peru),0,160324539069.0035
2023-05-09 23:26:47,49.645,-152.1318,40.7,4.19,Aleutian-Alaska Arc,0,121618600064.63704
2023-05-10 03:05:08,-4.8077,104.4267,167.7,4.53,Indonesia-Philippines Arc,0,393550075455.7764
2023-05-10 09:11:27,56.6611,-152.8497,34.8,4.01,Aleutian-Alaska Arc,0,65313055264.74716
2023-05-10 20:37:10,3.4218,112.9873,81.2,4.01,Indonesia-Philippines Arc,0,65313055264.74716
2023-05-11 00:00:58,-17.5993,-79.5073,32.3,4.3,Andes Subduction Zone (Chile/Peru),0,177827941003.89227
2023-05-11 19:46:09,13.0057,-91.5063,118.5,4.02,Mexico-Central America Trench,0,67608297539.197914
2023-05-12 07:23:23,61.0878,-153.8237,13.3,5.04,Aleutian-Alaska Arc,0,2290867652767.77
2023-05-12 12:43:13,-10.2387,122.5837,77.0,4.02,Indonesia-Philippines Arc,0,67608297539.197914
2023-05-12 21:00:58,52.6695,-149.5304,39.7,4.29,Aleutian-Alaska Arc,0,171790838715.75858
2023-05-13 03:09:42,41.6981,149.5672,58.8,4.01,Japan-Kuril Subduction Zone,0,65313055264.74716
2023-05-13 14:57:49,-15.7761,-58.7009,93.1,4.17,Andes Subduction Zone (Chile/Peru),0,113501081567.23143
2023-05-14 12:32:39,39.964,140.9781,42.8,4.53,Japan-Kuril Subduction Zone,0,393550075455.7764
2023-05-15 10:05:19,45.4679,142.0318,17.6,4.11,Japan-Kuril Subduction Zone,0,92257142715.47629
2023-05-15 13:01:31,13.6284,-93.1637,2.0,4.28,Mexico-Central America Trench,0,165958690743.7556
2023-05-17 22:00:09,33.5258,17.9875,6.7,4.33,Mediterranean-Aegean Zone,0,197242273611.48535
2023-05-18 19:07:24,-19.8275,34.8702,13.0,4.2,Mid-Atlantic Ridge,0,125892541179.41713
2023-05-20 00:27:04,3.6957,122.5565,60.7,4.35,Indonesia-Philippines Arc,0,211348903983.66434
2023-05-20 21:44:31,-15.8776,129.1191,119.2,4.16,Indonesia-Philippines Arc,0,109647819614.31828
2023-05-21 03:41:01,-11.2194,31.4884,11.5,4.89,East African Rift,0,1364583136588.9182
2023-05-21 13:25:23,-15.1754,43.607,24.3,4.57,East African Rift,0,451855944374.9235
2023-05-21 17:17:41,3.0506,121.9629,136.9,4.56,Indonesia-Philippines Arc,0,436515832240.16656
2023-05-21 20:32:53,-5.8451,-63.4764,68.0,4.05,Andes Subduction Zone (Chile/Peru),0,74989420933.24559
2023-05-22 14:23:46,32.6762,77.3436,15.3,4.66,Himalaya-Alpide Belt,0,616595001861.481
2023-05-23 00:09:28,39.0733,-123.2882,14.3,4.69,California-Cascadia Fault System,0,683911647281.4307
2023-05-24 22:49:58,48.7471,22.0022,22.8,4.05,Mediterranean-Aegean Zone,0,74989420933.24559
2023-05-26 05:18:04,18.2891,87.1665,49.7,4.86,Himalaya-Alpide Belt,0,1230268770812.381
2023-05-26 10:56:40,35.5069,23.3619,55.9,4.07,Mediterranean-Aegean Zone,0,80352612218.56194
2023-05-26 22:34:05,56.1713,-140.8581,23.9,4.02,Aleutian-Alaska Arc,0,67608297539.197914
2023-05-27 05:15:30,1.0062,-18.2812,5.0,4.05,Mid-Atlantic Ridge,0,74989420933.24559
2023-05-28 01:26:17,33.7955,27.1364,47.3,4.18,Mediterranean-Aegean Zone,0,117489755493.95303
2023-05-28 05:05:56,28.3484,14.8027,34.2,4.51,Mediterranean-Aegean Zone,0,367282300498.0842
2023-05-28 08:19:04,-30.0295,-17.5132,14.5,4.05,Mid-Atlantic Ridge,0,74989420933.24559
2023-05-29 11:09:38,-2.9539,68.8375,13.7,4.08,Mid-Atlantic Ridge,0,83176377110.26709
2023-05-30 11:50:03,-32.4771,-75.3723,100.0,4.55,Andes Subduction Zone (Chile/Peru),0,421696503428.5823
2023-05-30 15:22:23,35.7602,134.1763,30.3,4.26,Japan-Kuril Subduction Zone,0,154881661891.24796
2023-05-30 18:08:48,-0.7054,121.3216,92.4,4.73,Indonesia-Philippines Arc,0,785235634610.071
2023-05-30 19:15:52,5.9858,-13.4692,16.6,4.56,Mid-Atlantic Ridge,0,436515832240.16656
2023-05-31 20:39:05,1.6632,127.1552,108.2,4.88,Indonesia-Philippines Arc,0,1318256738556.4102
2023-06-01 07:16:56,38.6916,141.0099,43.9,4.12,Japan-Kuril Subduction Zone,0,95499258602.14369
2023-06-01 21:31:15,-7.3814,23.8634,28.4,4.23,Mid-Atlantic Ridge,0,139636836105.59363
2023-06-03 05:43:39,23.5786,67.8489,38.8,4.1,Himalaya-Alpide Belt,0,89125093813.3744
2023-06-04 06:25:42,-19.3202,-72.6724,2.0,4.04,Andes Subduction Zone (Chile/Peru),0,72443596007.49892
2023-06-04 11:10:24,24.743,101.1959,20.7,6.59,Himalaya-Alpide Belt,0,484172367584097.94
2023-06-05 22:01:52,32.5389,38.1801,2.0,4.32,Mediterranean-Aegean Zone,0,190546071796.32523
2023-06-05 22:06:58,14.0208,-100.0856,2.0,4.65,Mexico-Central America Trench,0,595662143529.011
2023-06-06 23:32:37,23.8204,80.4171,17.4,5.3,Himalaya-Alpide Belt,0,5623413251903.491
2023-06-07 09:45:36,-25.703,-60.8839,99.2,4.92,Andes Subduction Zone (Chile/Peru),0,1513561248436.2073
2023-06-09 12:02:40,-15.6834,-83.6508,104.1,4.49,Andes Subduction Zone (Chile/Peru),0,342767786546.45044
2023-06-09 18:09:41,39.6119,-120.8374,12.2,4.51,California-Cascadia Fault System,0,367282300498.0842
2023-06-09 18:24:47,34.7599,-122.1641,8.6,4.66,California-Cascadia Fault System,0,616595001861.481
2023-06-09 19:46:08,36.6802,18.8416,21.0,4.25,Mediterranean-Aegean Zone,0,149623565609.44357
2023-06-11 14:54:13,48.885,31.0835,55.8,4.08,Mediterranean-Aegean Zone,0,83176377110.26709
2023-06-12 06:22:24,-13.4717,-72.1351,118.0,4.15,Andes Subduction Zone (Chile/Peru),0,105925372517.72897
2023-06-13 02:12:11,41.9059,144.8427,147.6,4.28,Japan-Kuril Subduction Zone,0,165958690743.7556
2023-06-13 02:32:40,36.1221,81.4906,4.3,4.51,Himalaya-Alpide Belt,0,367282300498.0842
2023-06-14 23:37:39,-1.3142,92.2354,171.9,4.17,Indonesia-Philippines Arc,0,113501081567.23143
2023-06-15 20:55:43,10.1289,-98.1782,57.2,4.08,Mexico-Central America Trench,0,83176377110.26709
2023-06-15 22:17:48,-7.3168,-29.5043,5.2,4.73,Mid-Atlantic Ridge,0,785235634610.071
2023-06-17 11:50:58,10.033,85.1185,45.0,4.15,Himalaya-Alpide Belt,0,105925372517.72897
2023-06-17 12:08:35,21.3242,-83.9811,3.2,4.19,Mexico-Central America Trench,0,121618600064.63704
2023-06-17 18:38:02,19.4807,76.7257,9.6,4.15,Himalaya-Alpide Belt,0,105925372517.72897
2023-06-18 02:02:05,24.5888,79.4107,20.5,4.15,Himalaya-Alpide Belt,0,105925372517.72897
2023-06-18 04:00:37,35.3129,10.8192,9.4,5.05,Mediterranean-Aegean Zone,0,2371373705661.6553
2023-06-18 10:23:39,16.8281,-103.1071,92.1,4.52,Mexico-Central America Trench,0,380189396320.5597
2023-06-18 13:04:19,-2.2591,130.3669,67.4,4.55,Indonesia-Philippines Arc,0,421696503428.5823
2023-06-19 20:02:30,32.1451,141.9133,32.3,5.46,Japan-Kuril Subduction Zone,0,9772372209558.072
2023-06-20 10:45:20,57.051,-149.2012,91.0,4.05,Aleutian-Alaska Arc,0,74989420933.24559
2023-06-20 19:05:54,21.8786,-92.9359,89.5,4.08,Mexico-Central America Trench,0,83176377110.26709
2023-06-21 07:14:43,28.3018,-12.4729,5.0,4.06,Mid-Atlantic Ridge,0,77624711662.86928
2023-06-21 10:23:33,-11.1891,124.3006,18.3,4.04,Indonesia-Philippines Arc,0,72443596007.49892
2023-06-24 20:55:18,36.6127,-33.5622,22.9,4.15,Mid-Atlantic Ridge,0,105925372517.72897
2023-06-25 21:32:52,-17.3785,-75.246,119.9,4.47,Andes Subduction Zone (Chile/Peru),0,319889510969.13904
2023-06-25 21:39:18,33.7835,140.2524,2.0,4.58,Japan-Kuril Subduction Zone,0,467735141287.1981
2023-06-26 11:35:24,-8.9417,120.5921,134.5,4.66,Indonesia-Philippines Arc,0,616595001861.481
2023-06-27 20:33:11,18.2022,-102.4468,32.7,4.38,Mexico-Central America Trench,0,234422881531.99274
2023-06-28 13:14:14,47.632,73.3826,9.5,4.1,Himalaya-Alpide Belt,0,89125093813.3744
2023-06-29 02:36:59,-17.7614,-41.2775,23.9,4.13,Andes Subduction Zone (Chile/Peru),0,98855309465.6941
2023-06-29 11:18:39,47.4704,146.9336,124.4,5.65,Japan-Kuril Subduction Zone,0,18836490894898.098
2023-06-29 21:46:38,20.2505,-97.1031,84.5,4.07,Mexico-Central America Trench,0,80352612218.56194
2023-06-30 11:41:46,40.8137,-123.002,5.0,4.34,California-Cascadia Fault System,0,204173794466.95233
2023-07-01 19:07:38,16.9715,-102.8971,2.0,4.01,Mexico-Central America Trench,0,65313055264.74716
2023-07-01 23:17:14,30.0518,-129.0914,4.7,6.12,California-Cascadia Fault System,0,95499258602143.69
2023-07-02 09:35:49,38.5829,15.1347,7.4,4.7,Mediterranean-Aegean Zone,0,707945784384.1403
2023-07-03 20:35:09,-16.3384,-73.8446,79.1,4.06,Andes Subduction Zone (Chile/Peru),0,77624711662.86928
2023-07-05 23:33:59,-32.7161,-63.0022,83.4,4.23,Andes Subduction Zone (Chile/Peru),0,139636836105.59363
2023-07-06 19:45:05,-16.5671,-66.6683,11.7,4.32,Mid-Atlantic Ridge,0,190546071796.32523
2023-07-07 04:44:50,39.2723,30.9206,28.4,4.36,Mediterranean-Aegean Zone,0,218776162394.95517
2023-07-08 09:38:26,35.1331,136.2462,186.1,4.04,Japan-Kuril Subduction Zone,0,72443596007.49892
2023-07-09 06:22:43,40.6456,149.24,5.9,4.12,Japan-Kuril Subduction Zone,0,95499258602.14369
2023-07-09 06:48:08,39.4239,-116.7248,8.5,4.62,California-Cascadia Fault System,0,537031796370.25323
2023-07-10 16:11:58,17.008,-9.1345,11.5,4.18,Mid-Atlantic Ridge,0,117489755493.95303
2023-07-11 06:02:45,-2.9201,130.0756,22.5,4.79,Indonesia-Philippines Arc,0,966050878989.8121
2023-07-12 08:10:02,32.436,81.3579,18.3,4.33,Himalaya-Alpide Belt,0,197242273611.48535
2023-07-12 12:27:09,35.7246,-124.406,5.6,4.67,California-Cascadia Fault System,0,638263486190.5482
2023-07-12 18:10:48,32.1657,139.9509,92.7,4.54,Japan-Kuril Subduction Zone,0,407380277804.1122
2023-07-13 18:17:31,31.569,14.711,26.0,4.39,Mediterranean-Aegean Zone,0,242661009508.24045
2023-07-13 23:39:19,37.6052,-127.5548,11.1,4.1,California-Cascadia Fault System,0,89125093813.3744
2023-07-14 10:01:27,-25.1201,-89.4092,105.9,4.4,Andes Subduction Zone (Chile/Peru),0,251188643150.95822
